listing_id,date
98242,2014-07-01
98242,2014-07-10
98242,2014-07-14
98242,2014-07-16
98242,2014-07-20
98242,2014-07-24
98242,2014-08-02
98242,2014-08-05
98242,2014-08-08
98242,2014-08-10
98242,2014-08-12
98242,2014-08-13
98242,2014-08-15
98242,2014-08-19
98242,2014-08-21
98242,2014-08-25
98242,2014-09-03
98242,2014-09-12
98242,2014-09-16
98242,2014-09-28
98242,2014-10-07
98242,2014-10-08
98242,2014-10-21
98242,2014-10-25
98242,2014-10-30
98242,2014-11-02
98242,2014-11-12
98242,2014-11-17
98242,2014-11-19
98242,2014-11-23
98242,2014-12-03
98242,2014-12-18
98242,2014-12-20
98242,2014-12-22
98242,2014-12-26
98242,2014-12-29
98242,2015-01-03
98242,2015-01-04
98242,2015-01-11
98242,2015-01-17
98242,2015-01-26
98242,2015-01-31
98242,2015-02-09
98242,2015-04-02
98242,2015-04-12
98242,2015-04-14
98242,2015-04-17
98242,2015-04-18
98242,2015-04-29
98242,2015-05-10
98242,2015-05-12
98242,2015-05-14
98242,2015-05-15
98242,2015-05-22
98242,2015-06-01
98242,2015-06-02
98242,2015-06-05
98242,2015-06-08
98242,2015-06-15
98242,2015-07-07
98242,2015-07-12
98242,2015-07-16
98242,2015-07-20
98242,2015-07-24
98242,2015-07-31
98242,2015-08-04
98242,2015-08-07
98242,2015-08-09
98242,2015-08-15
98242,2015-08-16
98242,2015-08-17
98242,2015-08-22
98242,2015-08-24
98242,2015-08-30
98242,2015-09-02
98242,2015-09-06
98242,2015-09-08
98242,2015-09-09
98242,2015-09-15
98242,2015-09-17
98242,2015-09-18
98242,2015-09-19
98242,2015-09-25
98242,2015-10-01
98242,2015-10-03
98242,2015-10-12
98242,2015-10-14
98242,2015-10-15
98242,2015-10-16
98242,2015-10-18
98242,2015-10-24
98242,2015-10-25
98242,2015-10-30
98242,2015-11-25
98242,2015-11-27
98242,2015-12-05
98242,2015-12-07
98242,2015-12-10
98242,2015-12-19
98242,2015-12-23
98242,2015-12-27
98242,2016-01-01
98242,2016-01-03
98242,2016-01-06
98242,2016-01-10
98242,2016-01-19
98242,2016-01-20
98242,2016-01-22
98242,2016-01-25
98242,2016-02-29
98242,2016-03-10
98242,2016-03-17
98242,2016-03-27
98242,2016-04-06
98242,2016-04-23
98242,2016-05-01
98242,2016-05-03
98242,2016-05-05
98242,2016-05-14
98242,2016-05-16
98242,2016-05-18
98242,2016-05-21
98242,2016-05-27
98242,2016-06-02
98242,2016-06-10
98242,2016-06-13
98242,2016-06-15
98242,2016-06-18
98242,2016-06-22
98242,2016-06-27
98242,2016-06-29
98242,2016-07-14
98242,2016-07-18
98242,2016-07-20
98242,2016-07-25
98242,2016-07-27
98242,2016-07-31
98242,2016-08-08
98242,2016-08-10
98242,2016-08-21
98242,2016-08-30
98242,2016-09-01
98242,2016-09-04
98242,2016-09-05
98242,2016-09-06
98242,2016-09-08
98242,2016-09-12
98242,2016-09-23
98242,2016-09-25
98242,2016-09-30
98242,2016-10-01
98242,2016-10-07
98242,2016-10-10
98242,2016-10-15
98242,2016-10-18
98242,2016-10-22
98242,2016-10-24
98242,2016-10-31
98242,2016-11-11
98242,2016-11-13
98242,2016-11-20
98242,2016-11-27
98242,2016-11-30
98242,2016-12-08
98242,2016-12-10
98242,2016-12-14
98242,2016-12-17
98242,2016-12-18
98242,2016-12-24
98242,2016-12-29
98242,2016-12-31
98242,2017-01-15
98242,2017-01-20
98242,2017-01-22
98242,2017-02-01
98242,2017-02-04
98242,2017-02-12
98242,2017-02-14
98242,2017-02-15
98242,2017-02-21
98242,2017-02-23
98242,2017-02-27
98242,2017-03-01
98242,2017-03-08
98242,2017-03-11
98242,2017-03-12
98242,2017-03-13
98242,2017-03-21
98242,2017-04-01
98242,2017-04-02
98242,2017-04-04
98242,2017-04-10
98242,2017-04-11
98242,2017-04-14
98242,2017-04-16
98242,2017-04-19
98242,2017-04-22
98242,2017-04-30
98242,2017-05-05
98242,2017-05-09
98242,2017-05-17
98242,2017-05-22
98242,2017-05-28
98242,2017-05-29
98242,2017-06-02
98242,2017-06-05
98242,2017-06-06
98242,2017-06-07
98242,2017-06-08
98242,2017-06-09
98242,2017-06-11
98242,2017-06-24
98242,2017-06-28
98242,2017-06-29
98242,2017-07-03
98242,2017-07-03
98242,2017-07-05
98242,2017-07-06
98242,2017-07-09
98242,2017-07-15
98242,2017-07-20
98242,2017-07-27
98242,2017-07-28
98242,2017-07-29
98242,2017-07-30
98242,2017-07-31
98242,2017-08-02
98242,2017-08-04
98242,2017-08-08
98242,2017-08-09
98242,2017-08-11
98242,2017-08-15
98242,2017-08-18
98242,2017-08-21
98242,2017-08-23
98242,2017-09-02
98242,2017-09-03
98242,2017-09-06
98242,2017-09-08
98242,2017-09-10
98242,2017-09-11
98242,2017-09-12
98242,2017-09-17
98242,2017-09-19
98242,2017-09-20
98242,2017-10-05
98242,2017-10-07
98242,2017-10-10
98242,2017-10-13
98242,2017-10-14
98242,2017-10-17
98242,2017-10-21
98242,2017-10-25
98242,2017-10-30
98242,2017-11-04
98242,2017-11-08
98242,2017-11-10
98242,2017-11-17
98242,2017-12-03
98242,2017-12-11
98242,2017-12-20
98242,2017-12-30
98242,2018-01-04
98242,2018-01-15
98242,2018-01-16
98242,2018-01-17
98242,2018-01-21
98242,2018-01-22
98242,2018-01-29
98242,2018-01-30
98242,2018-02-02
98242,2018-02-09
98242,2018-02-12
98242,2018-02-16
98242,2018-03-11
98242,2018-03-13
98242,2018-03-15
98242,2018-03-18
98242,2018-03-24
98242,2018-03-29
98242,2018-04-02
98242,2018-04-03
98242,2018-04-13
98242,2018-04-14
98242,2018-04-16
98242,2018-04-19
98242,2018-04-21
98242,2018-04-22
98242,2018-04-29
98242,2018-05-02
98242,2018-05-04
98242,2018-05-06
98242,2018-05-10
98242,2018-05-11
98242,2018-05-14
98242,2018-05-15
98242,2018-05-18
98242,2018-05-20
98242,2018-05-21
98242,2018-05-28
98242,2018-06-02
98242,2018-06-04
98242,2018-06-06
98242,2018-06-07
98242,2018-06-11
98242,2018-06-14
98242,2018-06-15
98242,2018-06-16
98242,2018-06-18
98242,2018-06-26
98242,2018-06-27
98242,2018-06-28
98242,2018-06-30
98242,2018-07-01
98242,2018-07-15
98242,2018-07-17
98242,2018-07-18
98242,2018-07-20
98242,2018-07-29
98242,2018-08-05
98242,2018-08-13
98242,2018-08-15
98242,2018-08-17
98242,2018-08-21
98242,2018-08-22
98242,2018-08-24
98242,2018-08-27
98242,2018-08-29
98242,2018-08-30
98242,2018-09-05
98242,2018-09-06
98242,2018-09-08
98242,2018-09-09
98242,2018-09-19
98242,2018-09-26
98242,2018-10-07
98242,2019-04-14
98242,2019-06-03
98242,2019-07-03
98242,2020-03-31
98242,2020-05-31
98242,2020-07-01
98242,2020-08-01
98242,2020-10-02
98242,2020-11-02
98242,2020-12-30
98830,2011-05-10
98830,2011-05-16
98830,2011-05-26
98830,2011-05-30
98830,2011-06-12
98830,2011-06-21
98830,2011-07-05
98830,2011-07-09
98830,2011-07-14
98830,2011-07-23
98830,2011-07-27
98830,2011-07-30
98830,2011-08-06
98830,2011-08-13
98830,2011-08-20
98830,2011-08-24
98830,2011-08-27
98830,2011-09-03
98830,2011-09-28
98830,2011-10-10
98830,2011-10-14
98830,2011-10-20
98830,2011-10-29
98830,2011-11-05
98830,2011-11-11
98830,2011-11-17
98830,2011-11-30
98830,2011-12-07
98830,2011-12-14
98830,2011-12-19
98830,2011-12-23
98830,2012-01-12
98830,2012-02-01
98830,2012-02-25
98830,2012-03-04
98830,2012-03-11
98830,2012-03-18
98830,2012-03-21
98830,2012-03-27
98830,2012-04-19
98830,2012-04-25
98830,2012-04-29
98830,2012-05-06
98830,2012-05-20
98830,2012-06-25
98830,2012-07-17
98830,2012-07-22
98830,2012-07-29
98830,2012-09-09
98830,2012-09-14
98830,2012-09-23
98830,2012-10-11
98830,2012-10-17
98830,2012-10-26
98830,2012-11-04
98830,2012-11-10
98830,2012-11-14
98830,2012-12-04
98830,2012-12-12
98830,2013-01-02
98830,2013-01-05
98830,2013-03-21
98830,2013-03-25
98830,2013-04-08
98830,2013-04-11
98830,2013-04-16
98830,2013-04-27
98830,2013-05-15
98830,2013-05-21
98830,2013-06-04
98830,2013-08-09
98830,2013-08-29
98830,2013-09-20
98830,2013-09-30
98830,2013-10-06
98830,2013-10-09
98830,2013-11-12
98830,2013-11-21
98830,2013-11-24
98830,2013-11-25
98830,2014-01-12
98830,2014-01-20
98830,2014-02-20
98830,2014-03-03
98830,2014-03-13
98830,2014-04-08
98830,2014-06-12
98830,2014-06-24
98830,2014-07-20
98830,2014-07-23
98830,2014-08-19
98830,2014-08-23
98830,2014-08-31
98830,2014-09-09
98830,2014-09-18
98830,2014-12-16
98830,2015-01-27
98830,2015-02-05
98830,2015-03-07
98830,2015-03-10
98830,2015-04-18
98830,2015-04-22
98830,2015-05-25
98830,2015-05-30
98830,2015-07-27
98830,2015-08-19
98830,2015-09-23
98830,2015-10-02
98830,2015-10-05
98830,2015-10-09
98830,2015-11-18
98830,2015-11-25
98830,2015-12-05
98830,2016-01-02
98830,2016-01-17
98830,2016-01-23
98830,2016-03-02
98830,2016-04-08
98830,2016-04-22
98830,2016-05-22
98830,2016-05-26
98830,2016-05-30
98830,2016-06-14
98830,2016-06-18
98830,2016-06-20
98830,2016-07-04
98830,2016-07-09
98830,2016-07-27
98830,2016-08-10
98830,2016-08-14
98830,2016-08-29
98830,2016-08-31
98830,2016-09-09
98830,2016-09-11
98830,2016-10-14
98830,2016-11-06
98830,2016-11-15
98830,2016-12-03
98830,2016-12-05
98830,2016-12-15
98830,2016-12-22
98830,2017-01-03
98830,2017-01-30
98830,2017-02-02
98830,2017-02-07
98830,2017-03-01
98830,2017-03-13
98830,2017-03-19
98830,2017-03-28
98830,2017-04-02
98830,2017-04-06
98830,2017-04-17
98830,2017-04-22
98830,2017-04-27
98830,2017-05-11
98830,2017-05-15
98830,2017-05-25
98830,2017-06-09
98830,2017-06-12
98830,2017-06-23
98830,2017-06-28
98830,2017-07-03
98830,2017-07-11
98830,2017-07-16
98830,2017-07-25
98830,2017-07-28
98830,2017-08-09
98830,2017-08-14
98830,2017-08-20
98830,2017-08-29
98830,2017-09-01
98830,2017-09-06
98830,2017-09-10
98830,2017-09-12
98830,2017-09-16
98830,2017-09-21
98830,2017-09-24
98830,2017-09-28
98830,2017-10-04
98830,2017-10-14
98830,2017-10-27
98830,2017-11-05
98830,2017-11-18
98830,2017-11-29
98830,2017-12-03
98830,2017-12-08
98830,2017-12-13
98830,2017-12-16
98830,2017-12-19
98830,2018-01-07
98830,2018-01-09
98830,2018-01-13
98830,2018-01-17
98830,2018-01-21
98830,2018-01-26
98830,2018-01-30
98830,2018-02-05
98830,2018-02-09
98830,2018-02-23
98830,2018-02-26
98830,2018-03-08
98830,2018-03-10
98830,2018-03-12
98830,2018-03-16
98830,2018-03-24
98830,2018-03-29
98830,2018-03-31
98830,2018-04-07
98830,2018-04-10
98830,2018-04-18
98830,2018-04-26
98830,2018-05-23
98830,2018-05-26
98830,2018-05-27
98830,2018-06-13
98830,2018-06-16
98830,2018-07-01
98830,2018-07-23
98830,2018-08-07
98830,2018-08-13
98830,2018-08-18
98830,2018-08-26
98830,2018-09-13
98830,2018-09-16
98830,2018-10-01
98830,2018-10-11
98830,2018-10-14
98830,2018-10-21
98830,2018-10-30
98830,2018-11-13
98830,2018-11-19
98830,2018-11-23
98830,2018-11-29
98830,2018-12-05
98830,2018-12-09
98830,2018-12-17
98830,2018-12-22
98830,2019-01-02
98830,2019-01-05
98830,2019-01-20
98830,2019-01-28
98830,2019-02-23
98830,2019-03-04
98830,2019-03-08
98830,2019-03-15
98830,2019-03-24
98830,2019-03-30
98830,2019-04-09
98830,2019-05-03
98830,2019-05-11
98830,2019-05-26
98830,2019-06-06
98830,2019-06-14
98830,2019-06-17
98830,2019-07-01
98830,2019-07-04
98830,2019-07-12
98830,2019-07-20
98830,2019-08-27
98830,2019-09-04
98830,2019-09-11
98830,2019-09-21
98830,2019-09-26
98830,2019-10-03
98830,2019-11-20
98830,2020-01-03
98830,2020-02-01
111077,2011-05-31
111077,2011-06-10
111077,2011-06-13
111077,2011-06-30
111077,2011-07-06
111077,2011-07-25
111077,2011-08-12
111077,2011-09-04
111077,2011-10-10
111077,2012-01-01
111077,2012-04-08
111077,2012-04-18
111077,2012-04-26
111077,2012-05-23
111077,2012-06-11
111077,2012-06-17
111077,2012-06-23
111077,2012-07-27
111077,2012-08-08
111077,2012-08-16
111077,2012-08-28
111077,2012-09-10
111077,2012-09-14
111077,2012-10-29
111077,2013-04-22
111077,2013-05-26
111077,2013-07-21
111077,2013-07-29
111077,2013-09-04
111077,2013-09-23
111077,2013-10-01
111077,2014-06-19
111077,2014-06-26
111077,2014-07-07
111077,2014-08-08
111077,2014-08-15
111077,2014-08-19
111077,2014-08-21
111077,2014-08-28
111077,2014-09-02
111077,2014-09-06
111077,2015-06-09
111077,2015-06-17
111077,2015-07-04
111077,2015-07-22
111077,2015-07-31
111077,2015-08-11
111077,2015-08-18
111077,2015-09-09
111077,2015-10-20
111077,2015-12-18
111077,2016-06-01
111077,2016-06-30
111077,2016-07-03
111077,2016-09-01
111077,2016-09-06
111077,2016-10-17
111077,2017-05-21
111077,2017-06-04
111077,2017-06-13
111077,2017-06-27
111077,2017-07-02
111077,2017-07-07
111077,2017-07-12
111077,2017-08-05
111077,2017-08-11
111077,2017-08-14
111077,2017-08-17
111077,2017-08-22
111077,2017-08-26
111077,2017-08-29
111077,2017-09-04
111077,2017-10-01
111077,2018-05-20
111077,2018-05-26
111077,2018-06-09
111077,2018-06-15
111077,2018-06-20
111077,2018-06-23
111077,2018-07-06
111077,2018-07-12
111077,2018-07-17
111077,2018-07-22
111077,2018-07-26
111077,2018-07-30
111077,2018-08-13
111077,2018-09-01
111077,2018-09-10
111077,2019-05-25
111077,2019-06-02
111077,2019-06-06
111077,2019-06-09
111077,2019-06-23
111077,2019-06-30
111077,2019-07-05
111077,2019-07-14
111077,2019-07-20
111077,2019-08-06
111077,2019-08-13
111077,2019-09-11
111077,2019-09-24
111077,2019-09-27
111077,2019-10-27
125176,2011-08-01
125176,2011-09-18
125176,2011-11-25
125176,2012-02-06
125176,2012-04-12
125176,2012-05-07
125176,2012-05-09
125176,2012-05-28
125176,2012-06-01
125176,2012-07-05
125176,2012-07-25
125176,2012-08-08
125176,2012-10-02
125176,2012-12-14
125176,2013-01-15
125176,2013-02-13
125176,2013-02-22
125176,2013-03-05
125176,2013-03-19
125176,2013-04-15
125176,2013-04-29
125176,2013-05-11
125176,2013-05-15
125176,2013-05-20
125176,2013-05-28
125176,2013-06-27
125176,2013-07-28
125176,2013-08-18
125176,2013-10-04
125176,2013-11-06
125176,2013-11-12
125176,2013-12-03
125176,2014-05-28
125176,2014-06-07
125176,2014-06-09
125176,2014-06-13
125176,2014-06-21
125176,2014-06-24
125176,2014-06-26
125176,2014-06-28
125176,2014-07-05
125176,2014-07-11
125176,2014-07-13
125176,2014-07-20
125176,2014-07-24
125176,2014-07-29
125176,2014-08-01
125176,2014-08-04
125176,2014-08-13
125176,2014-08-15
125176,2014-08-19
125176,2014-08-23
125176,2014-09-03
125176,2014-09-05
125176,2014-09-08
125176,2014-09-16
125176,2014-09-19
125176,2014-09-25
125176,2014-10-02
